"","MM","AM","BM","CM","MA","AA","BA","CA","MB","AB","BB","CB","MC","AC","BC","CC"
"756",0,0,0,0,-2.975414225,2.448659756,1.158777821,-9.301420952,0,0,0,5.79558214,9.029680656,-3.689375335,0,0
"757",0,0,0,0,0,3.493519162,1.384934629,-6.774801975,0,-3.168037685,0,6.919361299,9.123406772,0,0,0
"758",0,0,0,0,0,0,9.697070316,-7.074164613,0,0,0,2.313272541,9.523967741,0,0,0
"759",0,0,0,0,0,1.619148048,6.763646235,-7.074164613,0,0,0,2.45121101,9.523967741,0,0,0
"760",0,0,0,0,0,1.326009389,-7.957708761,5.05225834,9.810722975,0,0,0,1.528478092,0,1.501847052,0
"761",0,0,0,0,0,1.161678183,-4.760063708,9.584606392,9.715148268,0,0,0.03610800289,-3.037353978,0,4.399988698,-3.353503154
"762",0,0,0,0,0,1.146632407,-5.824385337,7.588193799,9.577838236,0,0,0,0,0,6.750570141,-5.107501031
"763",0,0,0,0,0,1.146632407,-5.824385337,7.588193799,9.577838236,0,0,0,0,0,6.750570141,-5.107501031
"764",0,0,0,0,0,1.772626922,-7.035066545,3.047839701,9.67281757,0,0,0,0,-0.7263228179,5.482044413,-0.746467239
"765",0,0,0,0,0,2.24482737,-4.943194877,2.953321202,9.906231573,0,0,0,0,0,2.966747232,0
"766",0,0,0,0,0,1.146632407,-5.824385337,7.588193799,9.577838236,0,0,0,0,0,6.750570141,-5.107501031
"767",0,0,0,0,0,0,-2.444547007,2.759250377,9.918784595,0,0,0,-5.877735687,0,2.982487668,0
"768",0,0,0,0,0,0.3453085377,-9.811584027,6.674508441,9.171770886,0,0,0,-3.980613258,-0.2231377059,6.048496672,0
"769",0,0,0,0,-8.40125289,3.900760308,-9.633966959,3.163457349,8.593328578,0,0.02907190279,0,9.699543017,0,0.8566174721,0
"770",0,0,0,0,0,1.250997536,-9.724900353,4.585709228,9.292317092,0,0,0,8.585517251,0,0.9285765426,0
"771",0,0,0,0,-8.790927232,2.722012456,-2.586472899,1.700464361,9.262511035,0,0,0,-6.584112865,0,3.446270595,0
"772",0,0,0,0,0,0.5834844996,-9.007003621,5.670783074,0,0,4.859275183,-4.083039986,-9.750538884,0,3.891453247,-3.014578344
"773",0,0,0,0,0,0,-5.13116167,4.129643741,-8.094866965,0,0,0.7312184643,-4.737909423,0,7.218950473,0.5940123018
"774",0,0,0,0,0,0.2263204346,-5.927175589,4.849001183,-7.937782497,0,0,0.7312184643,0,0,6.030741961,0
"775",0,0,0,0,0,0,-5.927175589,4.849001183,-7.839751704,0,0,0.7312184643,0,0,6.164954221,0
"776",0,0,0,0,0,0,-5.13116167,4.129643741,-7.93588833,0,0,0.7312184643,-4.737909423,0,7.218950473,0.5940123018
"777",0,0,0,0,0,0.02032538115,-4.988859585,4.264917239,-7.722562725,0,0,0.7233877894,-8.12773556,0,7.64723624,0
"778",0,0,0,0,0,0.1975464123,-5.19592153,4.493267236,-7.722562725,0,0,0.7233877894,-6.416273331,0,7.668528369,0
"779",0,0,0,0,0,9.43105806,0,-7.513027148,-8.883198335,0,0.2683654004,0.7977626134,-6.507223372,8.682762631,0,-3.533037513
"780",0,0,0,0,0,0,5.206428721,0,8.036338324,0,0,0,0,2.7342242,-8.516619682,0
"781",0,0,0,0,-5.278676887,0,0,7.074736914,0,4.284850941,0,-7.569953497,8.387070717,0,0,0
"782",0,0,0,0,-3.583854049,0,0,6.994607565,0,4.561267234,0,-7.114413401,8.034860001,0,0,0
"783",0,0,0,0,0,0,8.099119212,0,9.362642556,0,0,-0.05104522389,0,2.725269665,-8.203717922,0
"784",0,0,0,0,-4.839784319,0,6.896584965,0,0,-7.595334143,9.528539825,-0.6824021358,6.259106243,0,0,0
"785",0,0,0,0,0,0,6.970310226,-6.178114268,0,0.06810742259,0,2.567148958,9.605226805,0,0,0
"786",0,0,0,0,0,0,1.256118179,-5.232528354,6.612351484,0,0,2.882073534,8.915073095,0,0,0
"787",0,0,0,0,0,0,5.064652988,0,7.684684102,0,0,0,0,2.316763529,-9.707582932,1.243100472
"788",0,0,0,0,-9.971927756,0,3.823832077,-0.2702295955,6.468549085,0,0,0,0,-5.740271239,9.653351032,0.3684159647
"789",0,0,0,0,0,0,-5.514813117,7.525088064,9.710540256,0,7.377229165,-6.099736393,0,0,9.166154006,-2.642856116
"790",0,0,0,0,-7.500281351,0,-5.514813117,7.525088064,9.821183813,0,7.377229165,-5.989255547,0,0,8.981385318,-2.339771516
"791",0,0,0,0,0,0,-2.747840962,2.251055343,9.873054196,0,0,0,0,0,2.848666093,0
"792",0,0,0,0,-2.998862891,0,-9.076252607,5.988196108,9.528586738,0,0,0,0,-0.2231377059,5.249953706,0
"793",0,0,0,0,0,0,-6.728638855,1.819363769,9.416963361,0,0,0,-6.747363993,0,6.476368491,0
"794",0,0,0,0,-9.582820888,0,-8.584883404,5.988196108,9.34228659,0,0,0,-3.962481877,-0.2231377059,6.048496672,0
"795",0,0,0,0,0,0,-7.510035642,5.40409723,0,0,4.864853409,-4.103168044,-9.660494284,0,3.9063225,-3.036616358
"796",0,0,0,0,0,0,-5.927175589,4.849001183,-7.839751704,0,0,0.7233877894,0,0,6.164954221,0
"797",0,0,0,0,0,0,-5.927175589,4.849001183,-7.839751704,0,0,0.7233877894,0,0,6.164954221,0
"798",0,0,0,0,0,0,-5.930064564,4.852309545,-7.946586108,0,0,0.7312184643,0,0,8.373205987,0
"799",0,0,0,0,0,0,-5.253767746,4.345802871,-8.121277183,0,0,0.7312184643,0,0,6.688264991,0
"800",0,0,0,0,0,0,-5.230218298,4.493267236,-7.722562725,0,0,0.7233877894,-8.031383512,0,7.180907023,0
"801",0,0,0,0,-7.976426979,-1.985205222,4.350218673,0,7.062704373,0,0,0,6.414822838,-4.080305046,3.819810241,0.5335356386
"802",0,0,0,0,-4.87063928,-2.101803928,4.468748004,0,6.779611449,0,0,0,9.588623369,-4.120610004,4.423623658,0.5419191895
"803",0,0,0,0,-6.051191413,0,9.619366424,0,9.550634487,0,0,-0.05104522389,0,3.033401631,-9.305157626,0
"804",0,0,0,0,0,-0.3209729239,9.619366424,0,9.550634487,0,0,-0.05104522389,3.012797577,2.993236512,-8.882686628,0
"805",0,0,0,0,-5.249445171,-1.509405483,4.609493976,0,6.209246903,0,0,0,9.449567512,-4.943188371,4.272485601,0.5297437072
"806",0,0,0,0,-2.55245111,0,9.168611625,0,9.550634487,0,0,-0.05104522389,0,2.725269665,-8.203717922,0
"807",0,0,0,0,-8.878629554,-5.145652454,6.581308514,-8.723177346,0,0,5.576917573,0,-4.132220075,9.624160813,-8.092422949,8.048138635
"808",0,0,0,0,-7.579535761,-2.101803928,4.506654208,0,6.680592015,0,0,0,7.469169222,-3.976608011,4.147160988,0.5419191895
"809",0,0,0,0,-9.714958565,-5.11721266,6.613814145,-8.792440463,0,0,6.829666383,0,-4.159964733,9.624160813,-8.096693236,7.983199851
"810",0,0,0,0,-9.7936422,-5.11721266,6.613814145,-8.737776833,0,0,9.725116793,0,-4.174444452,9.624160813,-8.096693236,7.983199851
"811",0,0,0,0,-6.719578213,-1.271651931,0,1.159882314,0,0,7.558354228,-7.596296935,-6.652743009,0,6.085667099,-7.428214172
"812",0,0,0,0,0,-0.02557701151,0,7.127821392,-0.3805063619,4.580238009,0,-7.339887894,8.034860001,0,0,0
"813",0,0,0,0,0,0,-5.086345002,4.345802871,-8.121277183,0,0,0.7312184643,0,0,6.897471619,0
"814",0,0,0,0,0,0,-5.138635095,4.011554455,-8.020083667,0,0,0.7312184643,-8.884997078,0,5.991876815,0.6828520269
"815",0,0,0,0,3.20531865,0.7626248703,1.30853368,0,9.481290226,0,0,0,0,8.4214094,-6.850779737,0
"816",0,0,0,0,3.894153925,0.6685281487,1.142279693,0,9.912723546,0,0,0.01701723053,0,5.374140652,-8.16252369,4.541587705
"817",0,0,0,0,3.894153925,0.6685281487,1.142279693,0,9.912723546,0,0,0,0,5.374140652,-6.873095133,4.254208102
"818",0,0,0,0,3.760168173,0.7417372027,1.30853368,0,9.543685581,0,0,0,0,5.899493942,-6.635563924,0
"819",0,0,0,0,4.577903249,0.6617784885,1.216329581,-0.02299109877,9.87566885,0,0,0,0,6.051560885,-8.580859398,4.628822923
"820",0,0,0,0,3.56948874,0.6647274377,1.216329581,-0.0107053305,9.86152587,0,0,0,0,8.247487252,-7.949691974,0
"821",0,0,0,0,3.56948874,0.6647274377,1.216329581,-0.0107053305,9.86152587,0,0,0,0,8.467107331,-7.949691974,0
"822",0,0,0,0,0,0,-8.95185765,2.589803684,9.876578519,-1.352122419,0.1758588332,0,0,0,3.000617814,0.6938306516
"823",0,0,0,0,0,2.20700787,-9.556250939,2.849560449,9.933998293,-0.9345154134,0.1758588332,0,-0.6331701782,0,3.173388697,0.6938306516
"824",0,0,0,0,9.822364751,9.587896217,-4.994767582,0,9.451578239,8.51583759,0.5523033344,0,0,-8.828191267,6.160019604,0
"825",0,0,0,0,9.54720486,9.445434859,-5.265876196,0,9.135874747,8.5740843,-0.1363168513,0,-9.00334597,-7.258653366,6.608911342,0.4448796324
"826",0,0,0,0,5.609188379,0.6708229033,-1.655548444,0,0.2853729136,-8.391111337,0.3852512206,8.843374413,5.21887784,2.380019147,0,-2.518989135
"827",0,0,0,0,9.947339021,2.621045563,-1.636399413,0,0,9.487220381,0,0,5.476487723,-7.651093599,2.442255253,0.7895777758
"828",0,0,0,0,9.192169949,3.00922831,-1.601086184,0,0,8.498306086,0,0,0,-4.313289324,2.195864117,0.7739213732
"829",0,0,0,0,9.192169949,3.00922831,-1.601086184,0,0,9.344383627,0,0,0,-4.313289324,2.195864117,0.7739213732
"830",0,0,0,0,5.465179622,0.8036106986,-1.544807029,0,0,-7.739589456,0.2948039291,9.081635832,4.860489871,2.446927636,0,-2.780220871
"831",0,0,0,0,9.700407746,2.426813571,-1.638600941,0,0,8.226337534,0,0,0,-3.750640649,2.195864117,0.8019168832
"832",0,0,0,0,9.185177553,2.526423056,-1.601086184,0,-7.91035125,9.305581219,0,0,5.518281645,-4.933400186,2.195864117,0.7739213732
"833",0,0,0,0,9.700407746,2.426813571,-1.638600941,0,0,8.75347964,0,0,0,-3.099683303,2.195864117,0.8019168832
"834",0,0,0,0,3.409133051,0,0,6.13308809,0,1.359036727,0.4522970851,-9.890212944,8.933076421,0,-0.7075943753,0
"835",0,0,0,0,3.739669624,0,0,6.600190809,0,1.359036727,0.3666862891,-9.301963742,8.942991415,0,-0.4540374352,0
"836",0,0,0,0,4.333214826,0,0,0,9.127151989,7.564981111,0.4504363045,-6.424230309,-8.820164834,5.217073561,0,0
"837",0,0,0,0,0,0,-9.764945449,2.61046309,9.458176057,-0.3345626175,0.1721131256,0,0,0,3.936488675,0.6938306516
"838",0,0,0,0,1.834150988,-1.939054969,4.29640828,0.591968552,9.664126235,0,0,0,0,8.174954112,-9.176858133,1.074224553
"839",0,0,0,0,0.128891379,-1.939054969,4.108996885,1.873893686,9.80591775,0,0,0,4.852696454,8.087206395,-8.464976181,0
"840",0,0,0,0,0,-1.683209384,4.092897143,1.846433065,9.334428934,0,0,0,0,8.355125441,-9.089549334,-5.302699153
"841",0,0,0,0,0.6610337843,-2.367147339,5.545650728,0.5148880092,9.838809091,0,0,0,0,6.079789396,-6.84651883,0.5841467194
"842",0,0,0,0,0,-1.939054969,4.29640828,1.138115628,9.629577582,0,0,0,0,8.174954112,-9.176858133,1.370133072
"843",0,0,0,0,0,-2.277630179,7.271312321,1.874287292,8.452081418,0,0,0,0,7.92926627,-9.058179241,-5.029014088
"844",0,0,0,0,3.82773102,-2.204550673,0.3511042574,7.295006537,0,5.009990855,0,-8.349283721,9.728005994,0,0,0
"845",0,0,0,0,0,-2.865485805,0,7.527418796,0,3.038794298,0.6754127331,-4.188121795,9.632742808,0,0,0
"846",0,0,0,0,0,-2.289348183,5.776150116,0,9.634619279,0,0,0,0,6.148444091,-8.684916465,2.885463632
"847",0,0,0,0,0,-4.970189393,9.147820437,-0.8291071273,9.850269722,0,0,0,0,7.527973768,-8.848060547,2.068215194
"848",0,0,0,0,1.622555609,-0.4662448371,0,8.02668282,0,1.618595316,1.221450418,-9.794744956,9.028613157,0,-3.766290706,0
"849",0,0,0,0,9.372016911,-0.4438018821,0,5.557989349,0,1.681123466,1.160188125,-9.364626545,8.140290464,0,0,0
"850",0,0,0,0,9.289817363,-0.4438018821,0,5.812921552,0,1.681123466,1.160188125,-9.364626545,8.140290464,0,-1.006928452,0
"851",0,0,0,0,0,-0.4438018821,0,7.292237588,0,1.681123466,1.65029831,-9.622593969,9.280732996,0,0,0
"852",0,0,0,0,2.304697406,-5.230817115,-5.739437589,2.608520957,8.927756298,-0.2441959317,0.1721131256,0,0,0,3.936488675,0.6938306516
"853",0,0,0,0,0,-2.339812125,0,8.41712871,0,5.037654851,0.5989857589,-7.880294979,9.756479928,0,0,0
"854",0,0,0,0,0,0.4649779272,4.906989002,-9.92487628,9.110908045,0,0,0,-6.040246784,0,0.7884916582,0
"855",0,0,0,0,0,0.4649779272,5.027630073,-9.92487628,8.905368725,0,0,0,-5.80431033,-0.006244614676,0.7884916582,0
"856",0,0,0,0,0,0,-8.55936683,2.443140507,9.933998293,-0.9345154134,0.1758588332,0,0,0,2.890421926,0.6938306516
"857",0,0,0,0,0,0.4650371709,-9.514723003,9.538746517,4.400172567,-0.838593273,2.225680968,0,7.268008465,0,9.200640472,-9.296556917
"858",0,0,0,0,0,2.645585019,-8.769505772,2.589803684,9.876578519,-1.512782246,0.1758588332,0,0,0,3.000617814,0.6938306516
"859",0,0,0,0,0,0,-9.735642221,2.845466593,9.522985995,-1.139621896,0.1758588332,0,0,0,3.933500921,0.6938306516
"860",0,0,0,0,0,0,0,5.557989349,0,1.681123466,1.160188125,-9.01599402,8.140290464,0,-1.054679924,0
"861",0,0,0,0,0,0,0,5.557989349,0,1.681123466,1.160188125,-9.735295093,8.140290464,0,-1.054679924,0
"862",0,0,0,0,0,-2.204550673,0.3511042574,7.269770221,0,5.078657488,0,-8.009272192,9.600200804,0,0,0
"863",0,0,0,0,0,-1.939054969,4.288799351,1.622744659,9.604210054,0,0,0,5.033145028,8.054812249,-8.790258371,0
"864",0,0,0,0,0,-1.939054969,4.219527764,1.64792332,9.604210054,0,0,0,5.348135554,8.008949161,-8.714626017,0
"865",0,0,0,0,0,-1.939054969,4.108996885,1.915917156,9.718820657,0,0,0,0,7.990963471,-8.604791471,0
"866",0,0,0,0,0,-2.277630179,7.271312321,1.874287292,8.452081418,0,0,0,0,7.909331119,-9.058179241,-5.029014088
"867",0,0,0,0,0,-1.96253654,4.835141392,0.5716110096,9.678635165,0,0,0,0,8.09419339,-7.735221399,0
"868",0,0,0,0,0,-2.277630179,7.271312321,1.874287292,8.452081418,0,0,0,0,7.92926627,-9.058179241,-5.029014088
"869",0,0,0,0,0,-1.96253654,4.908787012,0.5716110096,9.344607463,0,0,0,0,8.137183876,-8.324169668,0
"870",0,0,0,0,0,-2.265361667,6.857865895,1.874287292,8.452081418,0,0,0,-7.761435562,8.433683225,-8.622926718,-5.029014088
"871",0,0,0,0,0,-2.204550673,0.3511042574,7.295006537,0,5.078657488,0,-8.009272192,9.600200804,0,0,0
"872",0,0,0,0,0,-2.360126279,0,9.421706071,-8.948221513,5.009990855,0.5890862204,-8.356325504,9.798753005,0,0,0
"873",0,0,0,0,0,-2.270582906,0.3511042574,7.162741061,-1.820362739,5.235829398,0,-7.414655348,9.204516942,0,0,0
"874",0,0,0,0,0,-2.328498175,5.206446217,0,9.425112063,-0.0195680714,0,0,0,7.190324809,-8.840037971,1.632802747
"875",0,0,0,0,0,-0.4662448371,0,8.063931693,3.380320361,1.618595316,1.221450418,-9.824529151,9.333963222,0,-4.761464258,0
"876",0,0,0,0,0,-0.4662448371,0,8.670847067,0,1.618595316,1.221450418,-9.794744956,9.097437566,0,-3.766290706,0
"877",0,0,0,0,0,-0.3940559687,0,6.539560077,-6.112865972,1.566769027,1.550195875,-8.714191707,8.366343323,0,-0.8433763163,0
"878",0,0,0,0,0,-4.939299338,-5.689945503,2.533034146,8.927756298,-0.2441959317,0.1561028261,0,0,0,3.936488675,0.6938306516
"879",0,0,0,0,-9.573238296,0.2153004949,0.3591072674,0.3163073329,7.8858216,0,6.862607519,-5.841822196,0,0,7.306661011,-4.539331844
"880",0,0,0,0,-9.88652795,0.2153004949,0.3354739057,0.3163073329,0,0,6.844308534,-5.741673483,-7.675533474,0,7.306661011,-4.554108002
"881",0,0,0,0,-9.88652795,0.2153004949,0.3354739057,0.3163073329,0,0,6.844308534,-5.741673483,-8.312425303,0,7.306661011,-4.554108002
"882",0,0,0,0,0,0,3.901035027,0,9.113513039,-0.007023107358,0,0,0,5.224852864,-9.074950923,0
"883",0,0,0,0,-0.926423824,0.4576667887,4.120324869,-7.770115588,8.740570482,0.0001066233927,0,0,-5.107762292,0,0.7678133119,0
"884",0,0,0,0,-4.181688964,0,5.827994348,-7.06212914,8.263981034,0,0,0,-5.808834672,0,0.7970898354,0
"885",0,0,0,0,0,0.4576667887,4.777572913,-9.390596621,9.110908045,0,0,0,-6.044107085,0.03995245245,0.7603885753,0
"886",0,0,0,0,0,0.3436947149,5.787773375,-6.730564148,8.903835878,0,0,0,-4.422979984,0,0.7970898354,0
"887",0,0,0,0,-3.215433579,0.2380374462,4.984144588,-5.459992162,8.771720083,0,0,0,-4.755497483,0,0.7970898354,0
"888",0,0,0,0,0,0.4576667887,3.995825655,-6.676577955,9.361608625,-0.003718044804,0,0,-3.900011019,0,0.7678133119,0
"889",0,0,0,0,-1.032857155,8.700619137,4.45087077,-9.569065373,-4.93554081,6.134534035,0,0,-7.950405874,0,9.246099148,-3.748684456
"890",0,0,0,0,-1.068824844,8.749365546,4.273365502,-9.569065373,-4.93554081,3.345042722,0,0,-8.294338403,0,9.151369158,-3.771232905
"891",0,0,0,0,-1.105123172,7.088276797,0,-8.023784077,0,6.380937118,-5.18513381,2.894023397,-8.100177781,0,4.201273646,-8.738798942
"892",0,0,0,0,-1.045035087,7.160755221,0,-7.706304302,0,7.38122177,-4.445349889,0,-8.43000646,0,4.079228513,-8.679279329
"893",0,0,0,0,-1.035211896,7.160755221,0,-7.758813885,0,8.23661145,-2.962143646,0,-8.450776423,0,3.973900097,-9.281373177
"894",0,0,0,0,-1.035211896,7.160755221,0,-7.706304302,0,8.122438791,-4.261480601,0,-8.43000646,0,4.079228513,-8.679279329
"895",0,0,0,0,-1.045035087,7.160755221,0,-7.706304302,0,6.380937118,-5.150898963,0,-8.236578602,0,4.201273646,-8.727312569
"896",0,0,0,0,-1.045035087,7.160755221,0,-7.706304302,0,6.595137534,-4.614370571,0,-8.236578602,0,4.079228513,-8.679279329
"897",0,0,0,0,-1.105123172,7.088276797,0,-7.820575441,0,5.899203935,-4.048980802,0,-8.743991588,0,4.139606644,-7.191043688
"898",0,0,0,0,-1.038657188,7.160755221,0,-7.817001997,0,8.352550601,-1.964574683,-7.264712411,-8.459189707,0,3.879962709,-9.698836718
"899",0,0,0,0,-1.038657188,7.182972327,0,-7.817001997,-1.779272012,5.125962621,0,0,-8.274500707,0,4.030780533,-7.740931441
"900",0,0,0,0,-1.081793907,8.842180328,0,-9.71869878,-2.643515673,4.285584586,0.4092677749,-5.787574524,-9.446040933,0,9.660121086,-7.133473029
"901",0,0,0,0,-1.035211896,7.160755221,0,-7.643276856,-4.487722249,7.470464551,0,0,-8.624533969,0,3.973900097,-9.281373177
"902",0,0,0,0,-1.038657188,7.182972327,0,-7.652042083,-1.284305668,4.980515169,0,0,-8.291813588,0,4.150412467,-6.514592328
"903",0,0,0,0,-1.068824844,8.842180328,0,-9.899774467,-2.378283288,4.285584586,0,-6.051179433,-9.27545342,0,9.521707899,-8.722737721
"904",0,0,0,0,-1.038657188,7.204420563,0,-7.817001997,-2.116939574,9.146087877,-3.372444093,0,-8.274500707,0,4.030780533,-8.0832446
"905",0,0,0,0,-1.038657188,7.204420563,0,-7.817001997,0,8.516173512,-3.372444093,0,-8.274500707,0,4.030780533,-8.0832446
"906",0,0,0,0,-1.035211896,7.160755221,0,-7.758813885,-1.184944078,8.23661145,-4.301201829,0,-8.450776423,0,4.079228513,-9.535846961
"907",0,0,0,0,-1.038657188,7.160755221,0,-7.817001997,-2.932069223,9.261036429,-2.936955163,0,-8.274500707,0,4.030780533,-8.0832446
"908",0,0,0,0,-0.4773733812,0.4650371709,-8.892248202,9.79135006,4.518507899,-1.021839042,1.881368916,0,4.857791272,0,8.44630959,-9.377173964
"909",0,0,0,0,0,0,-8.839712318,2.589803684,9.876578519,-1.791942592,0.1758588332,0,0,0,3.149587214,0.6938306516
"910",0,0,0,0,0,0,-7.547357046,2.524847106,9.933998293,-0.9345154134,0.1758588332,0,-0.6331701782,0,3.173388697,0.6938306516
"911",0,0,0,0,-9.672921802,0.4359905139,-0.3878509861,0.8380439639,-5.993373639,0,-4.672800554,9.737195356,1.680555433,0,-4.609517069,7.958144241
"912",0,0,0,0,-1.053653893,7.096181914,0,-8.75473324,-3.395570767,4.936730477,-9.922126501,0,-9.985142143,0,9.349776112,-6.91838189
"913",0,0,0,0,0,0,0,4.589320183,9.299608581,1.398510824,0.5113229073,-8.353950062,9.378568231,0,-0.3180006661,0
"914",0,0,0,0,0,0,0,3.681506406,0,6.366143808,0,-6.762898922,9.758036593,0,0,0
"915",0,0,0,0,-5.464924439,0,0,5.213245828,-8.2403856,2.024365027,-4.85051665,0,-1.275106198,-3.461749529,-7.283891686,8.965952312
"916",0,0,0,0,0,0,-9.37708812,2.807712949,9.458176057,-0.3671589663,0.1721131256,0,0.7851993963,0,3.936488675,0.6938306516
"917",0,0,0,0,-3.295017905,0,-7.007487965,2.608520957,9.458176057,-0.3345626175,0.1721131256,0,0,0,3.936488675,0.6938306516
"918",0,0,0,0,0,0,-8.301718671,2.61046309,9.458176057,-0.3345626175,0.1721131256,0,0,0,3.936488675,0.6938306516
"919",0,0,0,0,0,-1.759294212,0.1005856691,8.649224129,0,3.6997682,0,-7.676264546,9.288273978,0,0,0
"920",0,0,0,0,0,-2.204550673,0.3511042574,7.162741061,0,5.078657488,0,-7.736686568,9.600200804,0,0,0
"921",0,0,0,0,-2.189290136,-2.277630179,6.857865895,1.874287292,8.452081418,0,0,0,0,8.433683225,-9.058179241,-5.029014088
"922",0,0,0,0,0,-1.88353011,4.108996885,1.82969025,9.56189648,0,0,0,0,8.240497101,-8.740418293,0
"923",0,0,0,0,-6.577945691,-2.265361667,7.645176416,1.874287292,8.624153345,0,0,0,0,9.0731347,-9.78015757,-5.517317699
"924",0,0,0,0,0,-2.140042336,4.820650689,0.479972011,9.903618875,0,0,0,0,8.629508798,-7.969041996,0
"925",0,0,0,0,0,-2.140042336,4.651360272,0.4644313001,9.889715872,0,0,0,0,8.6470966,-7.382233535,0
"926",0,0,0,0,-9.804275928,-2.272985731,7.648970027,1.874287292,8.624153345,0,0,0,0,9.564545683,-9.912762085,-6.372779384
"927",0,0,0,0,0,-1.96253654,4.835141392,0.5716110096,9.678635165,0,0,0,0,8.09419339,-7.735221399,0.8343805174
"928",0,0,0,0,-1.18385966,-2.265361667,6.857865895,1.874287292,8.624153345,0,0,0,0,8.433683225,-9.373238304,-5.097351842
"929",0,0,0,0,0,-1.759294212,0,8.649224129,0,3.6997682,0.5591405484,-7.676264546,9.549464207,0,0,0
"930",0,0,0,0,-2.493595846,-2.204550673,0.3511042574,7.162741061,0,5.235829398,0,-7.627730745,9.600200804,0,0,0
"931",0,0,0,0,-9.520269448,-8.915455264,0,5.109641143,0,0,0,0,-0.8811804486,-8.76533657,0,7.552718348
"932",0,0,0,0,-4.396344334,-1.759294212,0,8.649224129,0,3.6997682,0.4866562843,-7.676264546,9.288273978,0,0,0
"933",0,0,0,0,-4.94315266,-2.270582906,0.9793374927,7.162741061,-8.220135201,5.644853393,0,-7.414655348,9.047378761,0,0,0
"934",0,0,0,0,0,-2.498808086,1.187549553,7.346204286,-4.943383593,3.114146324,-0.2947303949,-3.956450545,9.674881979,0,0,0
"935",0,0,0,0,0,-2.53758932,6.696055638,-0.4719015332,9.858618419,0,0,0,0,7.249583088,-6.515181439,0.5095260542
"936",0,0,0,0,-1.747108371,-2.53758932,6.884424987,-0.4719015332,9.918292191,0,0,0,0,7.249583088,-6.515181439,0.5095260542
"937",0,0,0,0,0,-2.314731959,6.884424987,-0.241474157,9.960474927,0,0,0,0,6.889742268,-6.763102907,0
"938",0,0,0,0,-9.872959871,-8.457471384,0,5.541282117,4.983402124,0,0,0,-0.8811804486,-8.903427982,0,7.715101928
"939",0,0,0,0,-7.399137987,-5.150189485,0,4.713309418,0,0,0,0,-0.9352487948,-6.748461955,0,7.540096364
"940",0,0,0,0,0,-0.4662448371,0,8.843289062,0,1.614682649,1.221450418,-8.896248589,9.052574736,0,-3.350122155,0
"941",0,0,0,0,-9.768499678,-5.618678911,0,4.722048342,0,9.8027602,0,0,-0.9352487948,-8.101591239,0,7.51243244
"942",0,0,0,0,-9.219717534,-9.285103643,0,5.017516474,0,7.716022891,0,0,-0.8811804486,-8.76533657,0,7.552718348
"943",0,0,0,0,-8.710294219,-6.549818133,0,5.194128995,0,7.484269288,0,0,-0.875973021,-8.334835885,0,7.595790956
"944",0,0,0,0,-7.404491027,-5.150189485,0,4.651035337,0,0,0,0,-0.9352487948,-6.748461955,0,7.540096364
"945",0,0,0,0,-9.563811179,-9.809460411,0,5.425404739,0,3.483735508,0,0,-0.8811804486,-8.842368648,0,7.715101928
"946",0,0,0,0,-9.150144549,-9.213087371,0,5.238661374,0,0,0,9.943651573,-0.8811804486,-8.842368648,0,7.715101928
"947",0,0,0,0,-7.212718283,-5.204046865,0,4.707120643,0,0,-2.036056251,0,-0.9352487948,-6.63903671,0,7.540096364
"948",0,0,0,0,-9.900495857,-5.204046865,0,4.707120643,0,0,0,0,-0.9352487948,-8.345929757,0,7.540096364
"949",0,0,0,0,-9.083189806,-5.548285862,0,5.949473057,6.468148962,-1.142186526,1.753739236,0,-9.621946885,3.363177808,1.216267696,-3.153390516
"950",0,0,0,0,-9.888135141,-8.372556282,0,5.72390789,8.516530559,0,0,0,-0.8811804486,-8.903427982,0,7.816949665
"951",0,0,0,0,-7.221115124,-4.05796814,0,4.757515237,0,0,0,6.164441201,-0.9375097145,-6.603906453,0,7.403433987
"952",0,0,0,0,-9.66086577,-5.508681491,0,5.509199947,0,0,0,0,-0.9352487948,-8.222466257,0,7.816949665
